,Nombres_completos,ano,codigo_partido,nombre_partido,votos,Nuevo_S,Nuevo_P,EGIVECTOR,DEGREECENTR,CLOSESNES,BETWEENES,SECTORSOCIAL,Educación,Salud,Trabajo,Agricultura,Vivienda,JUSTICIAYSEGURIDAD,Justicia,Defensa,PoliciaNacional,INFRAESTRUCTURA,ObrasPúblicas,MinasyEnergía,Comunicaciones,ADMON.DELESTADOYOTROS,Gobierno,RelacionesExteriores,Hacienda,Desarrollo,CongresoNacional,C.G.R,DepartamentosAdmin.*,Otros**,DEUDAPUBLICA(intereses),GASTOTOTAL,INF,SECTOR_SOCIAL_PER,JUSTICIA_SEGURIDAD_PER,INFRAESTRUCTURA_PER,ADMON_ESTADO_PER,DEUDA_PUBLICA_PER,Prop_S,Prop_P
942111,BERNARDO GUERRA SERNA,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
942315,BLASTEYO TREJOS GONZALEZ,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
942519,CAMPO ANIBAL TOLEDO ,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
942723,CARLOS AYORA MORENO,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
942927,CARLOS DAES ,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
943131,CARLOS E RESTREPO R,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
943335,CARLOS ESPINOSA PORTO,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
943539,CARLOS HOLGUIN SARDI,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
943743,CARLOS HUMBERTO MORALES ,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
943947,CARLOS OBANDO VELASCO,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
944151,CARLOS TOLEDO PLATA,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
944355,CASTOR JARAMILLO ARRUBLA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
944559,CERVELEON PADILLA ,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
944763,CESAR MONTOYA OCAMPO,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
944967,CLEMENTE SALAZAR MOVILLA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
945171,CRISTIAN VISBAL ROSALES,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
945375,DANIEL ARANGO JARAMILLO,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
945579,DANIEL FRANCO HENAO,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
945783,DANIEL GONGORA ORJUELA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
945987,DAVID ALJURE RAMIREZ,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
946191,DOMINGO SARASTY ,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
946395,DONATO DUQUE PATIÑO,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
946599,EDGARDO VIVES CAMPO,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
946803,EDMUNDO QUEVEDO FORERO,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
947007,EDUARDO CAMACHO GAMBA,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
947211,EDUARDO MARIÑO ,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
947415,EFRAIN GARTNER NICHOLLS,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
947619,ENRIQUE ARROYO ARBOLEDA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
947823,ENRIQUE BARCO GUERRERO,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
948027,ENRIQUE MILLAN RUBIO,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
948231,ENRIQUE PUYANA MENENDEZ,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
948435,FABIO LOZANO SIMONELLI,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
948639,FABIO SALAZAR GOMEZ,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
948843,FELIX ARENAS CONTO,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
949047,FERMIN GONZALEZ ARISTIZABAL,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
949251,FERNANDO PARDO QUINTANA,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
949455,FERNANDO URDANETA LAVERDE,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
949659,FLAVIO ORTIZ RIASCOS,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
949863,FRANCISCO DE PAULA PEREZ,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
950067,GABRIELA ZULETA ALVAREZ,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
950271,GERARDO BERNAL CASTAÑO,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
950475,GERARDO CANDAMIL GOMEZ,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
950679,GERARDO MANCERA CESPEDES,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
950883,GERMAN MEJIA DUQUE,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
951087,GILBERTO ALVARO MENDOZA R,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
951291,GILBERTO AVILA BOTIA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
951495,GILDARDO ARCILA GARCIA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
951699,GONZALO URBINA DAZA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
951903,GUILLERMO BECERRA NAVIA,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
952107,GUILLERMO EASTMAN MEJIA,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
952311,GUILLERMO PLAZAS ALCID,1968.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
952515,GUSTAVO ROJAS PINILLA,1968.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,0.0,1,1,0.0700140042014004,0.4975369458128079,0.4975369458128079,0.0,2760.0,1379.0,404.0,248.0,728.0,nd,2832.0,515.0,1445.0,873.0,1633.0,1526.0,21.0,86.0,2339.0,215.0,82.0,558.0,1224.0,59.0,75.0,126.0,,360.0,9924.0,1.0744753878317768,27.81136638452237,28.536880290205563,16.455058444175734,23.56912535268037,3.6275695284159615,0.9803921568627452,1.0
